date,pm25,pm10,city,suspect_spike
2019-09-08,20.0,9.0,tromso,False
2019-09-09,26.0,28.0,tromso,False
2019-09-10,34.0,32.0,tromso,False
2019-09-11,36.0,25.0,tromso,False
2019-09-12,31.0,13.0,tromso,False
2019-09-13,21.0,8.0,tromso,False
2019-09-14,16.0,6.0,tromso,False
2019-09-15,19.0,13.0,tromso,False
2019-09-16,29.0,28.0,tromso,False
2019-09-17,26.0,24.0,tromso,False
2019-09-18,19.0,14.0,tromso,False
2019-09-19,21.0,7.0,tromso,False
2019-09-20,20.0,8.0,tromso,False
2019-09-21,21.0,6.0,tromso,False
2019-09-22,22.0,7.0,tromso,False
2019-09-23,26.0,24.0,tromso,False
2019-09-24,22.0,26.0,tromso,False
2019-09-25,22.0,8.0,tromso,False
2019-09-26,27.0,9.0,tromso,False
2019-09-27,33.0,24.0,tromso,False
2019-09-28,23.0,17.0,tromso,False
2019-09-29,10.0,7.0,tromso,False
2019-09-30,16.0,16.0,tromso,False
2019-04-01,19.0,7.0,tromso,False
2019-04-02,21.0,8.0,tromso,False
2019-04-03,21.0,10.0,tromso,False
2019-04-04,28.0,18.0,tromso,False
2019-04-05,24.0,32.0,tromso,False
2019-04-06,25.0,12.0,tromso,False
2019-04-07,23.0,13.0,tromso,False
2019-04-08,24.0,48.0,tromso,False
2019-04-09,25.0,72.0,tromso,False
2019-04-10,26.0,68.0,tromso,False
2019-04-11,25.0,7.0,tromso,False
2019-04-12,20.0,7.0,tromso,False
2019-04-13,19.0,13.0,tromso,False
2019-04-14,31.0,12.0,tromso,False
2019-04-15,27.0,27.0,tromso,False
2019-04-16,23.0,58.0,tromso,False
2019-04-17,33.0,48.0,tromso,False
2019-04-18,30.0,18.0,tromso,False
2019-04-19,28.0,40.0,tromso,False
2019-04-20,44.0,9.0,tromso,False
2019-04-21,20.0,26.0,tromso,False
2019-04-22,23.0,18.0,tromso,False
2019-04-23,44.0,73.0,tromso,False
2019-04-24,54.0,67.0,tromso,False
2019-04-25,51.0,63.0,tromso,False
2019-04-26,52.0,46.0,tromso,False
2019-04-27,43.0,44.0,tromso,False
2019-04-28,53.0,44.0,tromso,False
2019-04-29,42.0,14.0,tromso,False
2019-04-30,22.0,14.0,tromso,False
2019-05-01,19.0,39.0,tromso,False
2019-05-02,31.0,24.0,tromso,False
2019-05-03,25.0,7.0,tromso,False
2019-05-04,18.0,22.0,tromso,False
2019-05-05,21.0,51.0,tromso,False
2019-05-06,28.0,44.0,tromso,False
2019-05-07,31.0,21.0,tromso,False
2019-05-08,25.0,32.0,tromso,False
2019-05-09,29.0,54.0,tromso,False
2019-05-10,34.0,39.0,tromso,False
2019-05-11,36.0,16.0,tromso,False
2019-05-12,28.0,10.0,tromso,False
2019-05-13,20.0,12.0,tromso,False
2019-05-14,22.0,28.0,tromso,False
2019-05-15,25.0,27.0,tromso,False
2019-05-16,26.0,24.0,tromso,False
2019-05-17,24.0,19.0,tromso,False
2019-05-18,27.0,20.0,tromso,False
2019-05-19,30.0,43.0,tromso,False
2019-05-20,37.0,35.0,tromso,False
2019-05-21,36.0,34.0,tromso,False
2019-05-22,22.0,23.0,tromso,False
2019-05-23,17.0,24.0,tromso,False
2019-05-24,21.0,7.0,tromso,False
2019-05-25,14.0,9.0,tromso,False
2019-05-26,14.0,18.0,tromso,False
2019-05-27,23.0,26.0,tromso,False
2019-05-28,26.0,25.0,tromso,False
2019-05-29,20.0,8.0,tromso,False
2019-05-30,17.0,14.0,tromso,False
2019-05-31,19.0,7.0,tromso,False
2019-06-01,18.0,8.0,tromso,False
2019-06-02,20.0,21.0,tromso,False
2019-06-03,19.0,27.0,tromso,False
2019-06-04,30.0,23.0,tromso,False
2019-06-05,34.0,28.0,tromso,False
2019-06-06,37.0,28.0,tromso,False
2019-06-07,32.0,10.0,tromso,False
2019-06-08,26.0,6.0,tromso,False
2019-06-09,9.0,9.0,tromso,False
2019-06-10,18.0,18.0,tromso,False
2019-06-11,23.0,21.0,tromso,False
2019-06-12,21.0,27.0,tromso,False
2019-06-13,29.0,25.0,tromso,False
2019-06-14,25.0,14.0,tromso,False
2019-06-15,25.0,10.0,tromso,False
2019-06-16,18.0,22.0,tromso,False
2019-06-17,25.0,34.0,tromso,False
2019-06-18,33.0,18.0,tromso,False
2019-06-19,30.0,26.0,tromso,False
2019-06-20,25.0,17.0,tromso,False
2019-06-21,29.0,8.0,tromso,False
2019-06-22,25.0,9.0,tromso,False
2019-06-23,27.0,10.0,tromso,False
2019-06-24,23.0,7.0,tromso,False
2019-06-25,16.0,18.0,tromso,False
2019-01-01,39.0,9.0,tromso,False
2019-01-02,27.0,11.0,tromso,False
2019-01-03,20.0,9.0,tromso,False
2019-01-04,26.0,5.0,tromso,False
2019-01-05,16.0,8.0,tromso,False
2019-01-06,18.0,6.0,tromso,False
2019-01-07,14.0,9.0,tromso,False
2019-01-08,25.0,7.0,tromso,False
2019-01-09,20.0,4.0,tromso,False
2019-01-10,9.0,14.0,tromso,False
2019-01-11,30.0,7.0,tromso,False
2019-01-12,19.0,8.0,tromso,False
2019-01-13,26.0,12.0,tromso,False
2019-01-14,35.0,10.0,tromso,False
2019-01-15,24.0,9.0,tromso,False
2019-01-16,25.0,7.0,tromso,False
2019-01-17,23.0,9.0,tromso,False
2019-01-18,31.0,11.0,tromso,False
2019-01-19,38.0,8.0,tromso,False
2019-01-20,22.0,9.0,tromso,False
2019-01-21,24.0,8.0,tromso,False
2019-01-22,23.0,21.0,tromso,False
2019-01-23,49.0,25.0,tromso,False
2019-01-24,52.0,18.0,tromso,False
2019-01-25,18.0,39.0,tromso,False
2019-01-26,23.0,36.0,tromso,False
2019-01-27,23.0,31.0,tromso,False
2019-01-28,46.0,23.0,tromso,False
2019-01-29,29.0,25.0,tromso,False
2019-01-30,49.0,19.0,tromso,False
2019-01-31,49.0,17.0,tromso,False
2019-02-01,49.0,16.0,tromso,False
2019-02-02,42.0,21.0,tromso,False
2019-02-03,26.0,21.0,tromso,False
2019-02-04,42.0,15.0,tromso,False
2019-02-05,38.0,7.0,tromso,False
2019-02-06,21.0,6.0,tromso,False
2019-02-07,18.0,17.0,tromso,False
2019-02-08,47.0,16.0,tromso,False
2019-02-09,50.0,7.0,tromso,False
2019-02-10,24.0,7.0,tromso,False
2019-02-11,21.0,6.0,tromso,False
2019-02-12,20.0,12.0,tromso,False
2019-02-13,24.0,7.0,tromso,False
2019-02-14,12.0,12.0,tromso,False
2019-02-15,27.0,8.0,tromso,False
2019-02-16,24.0,14.0,tromso,False
2019-02-17,33.0,8.0,tromso,False
2019-02-18,19.0,7.0,tromso,False
2019-02-19,19.0,13.0,tromso,False
2019-02-20,31.0,7.0,tromso,False
2019-02-21,20.0,6.0,tromso,False
2019-02-22,12.0,9.0,tromso,False
2019-02-23,23.0,9.0,tromso,False
2019-02-24,19.0,9.0,tromso,False
2019-02-25,24.0,6.0,tromso,False
2019-02-26,14.0,8.0,tromso,False
2019-02-27,18.0,20.0,tromso,False
2019-02-28,25.0,14.0,tromso,False
2019-03-01,20.0,10.0,tromso,False
2019-03-02,26.0,17.0,tromso,False
2019-03-03,15.0,9.0,tromso,False
2019-03-04,24.0,7.0,tromso,False
2019-03-05,19.0,10.0,tromso,False
2019-03-06,24.0,12.0,tromso,False
2019-03-07,29.0,9.0,tromso,False
2019-03-08,22.0,7.0,tromso,False
2019-03-09,20.0,9.0,tromso,False
2019-03-10,28.0,8.0,tromso,False
2019-03-11,23.0,7.0,tromso,False
2019-03-12,24.0,9.0,tromso,False
2019-03-13,24.0,8.0,tromso,False
2019-03-14,25.0,10.0,tromso,False
2019-03-15,32.0,7.0,tromso,False
2019-03-16,23.0,9.0,tromso,False
2019-03-17,21.0,14.0,tromso,False
2019-03-18,34.0,9.0,tromso,False
2019-03-19,21.0,10.0,tromso,False
2019-03-20,20.0,12.0,tromso,False
2019-03-21,27.0,10.0,tromso,False
2019-03-22,19.0,5.0,tromso,False
2019-03-23,12.0,9.0,tromso,False
2019-03-24,26.0,11.0,tromso,False
2019-03-25,26.0,7.0,tromso,False
2019-03-26,18.0,15.0,tromso,False
2019-03-27,27.0,9.0,tromso,False
2019-03-28,17.0,16.0,tromso,False
2019-03-29,28.0,7.0,tromso,False
2019-03-30,20.0,10.0,tromso,False
2019-03-31,26.0,6.0,tromso,False
2018-10-01,23.0,29.0,tromso,False
2018-10-02,21.0,13.0,tromso,False
2018-10-03,24.0,8.0,tromso,False
2018-10-04,19.0,42.0,tromso,False
2018-10-05,32.0,16.0,tromso,False
2018-10-06,23.0,5.0,tromso,False
2018-10-07,16.0,33.0,tromso,False
2018-10-08,21.0,6.0,tromso,False
2018-10-09,17.0,13.0,tromso,False
2018-10-10,31.0,40.0,tromso,False
2018-10-11,27.0,35.0,tromso,False
2018-10-12,35.0,16.0,tromso,False
2018-10-13,21.0,28.0,tromso,False
2018-10-14,29.0,11.0,tromso,False
2018-10-15,23.0,12.0,tromso,False
2018-10-16,22.0,36.0,tromso,False
2018-10-17,22.0,27.0,tromso,False
2018-10-18,22.0,10.0,tromso,False
2018-10-19,26.0,6.0,tromso,False
2018-10-20,13.0,8.0,tromso,False
2018-10-21,16.0,8.0,tromso,False
2018-10-22,20.0,39.0,tromso,False
2018-10-23,33.0,31.0,tromso,False
2018-10-24,43.0,37.0,tromso,False
2018-10-25,40.0,23.0,tromso,False
2018-10-26,44.0,8.0,tromso,False
2018-10-27,25.0,6.0,tromso,False
2018-10-28,18.0,10.0,tromso,False
2018-10-29,25.0,26.0,tromso,False
2018-10-30,24.0,20.0,tromso,False
2018-10-31,26.0,12.0,tromso,False
2018-11-01,34.0,15.0,tromso,False
2018-11-02,34.0,9.0,tromso,False
2018-11-03,23.0,9.0,tromso,False
2018-11-04,15.0,9.0,tromso,False
2018-11-05,20.0,10.0,tromso,False
2018-11-06,26.0,15.0,tromso,False
2018-11-07,37.0,11.0,tromso,False
2018-11-08,35.0,13.0,tromso,False
2018-11-09,34.0,8.0,tromso,False
2018-11-10,21.0,10.0,tromso,False
2018-11-11,26.0,12.0,tromso,False
2018-11-12,30.0,6.0,tromso,False
2018-11-13,19.0,20.0,tromso,False
2018-11-14,17.0,32.0,tromso,False
2018-11-15,28.0,17.0,tromso,False
2018-11-16,28.0,12.0,tromso,False
2018-11-17,33.0,17.0,tromso,False
2018-11-18,18.0,38.0,tromso,False
2018-11-19,18.0,14.0,tromso,False
2018-11-20,32.0,11.0,tromso,False
2018-11-21,36.0,6.0,tromso,False
2018-11-22,24.0,13.0,tromso,False
2018-11-23,20.0,10.0,tromso,False
2018-11-24,26.0,7.0,tromso,False
2018-11-25,18.0,9.0,tromso,False
2018-11-26,26.0,7.0,tromso,False
2018-11-27,17.0,9.0,tromso,False
2018-11-28,21.0,6.0,tromso,False
2018-11-29,18.0,10.0,tromso,False
2018-11-30,25.0,10.0,tromso,False
2018-12-01,29.0,7.0,tromso,False
2018-12-02,17.0,24.0,tromso,False
2018-12-03,18.0,37.0,tromso,False
2018-12-04,23.0,9.0,tromso,False
2018-12-05,21.0,8.0,tromso,False
2018-12-06,21.0,6.0,tromso,False
2018-12-07,17.0,11.0,tromso,False
2018-12-08,32.0,6.0,tromso,False
2018-12-09,23.0,10.0,tromso,False
2018-12-10,33.0,8.0,tromso,False
2018-12-11,25.0,7.0,tromso,False
2018-12-12,18.0,9.0,tromso,False
2018-12-13,18.0,8.0,tromso,False
2018-12-14,19.0,43.0,tromso,False
2018-12-15,20.0,62.0,tromso,False
2018-12-16,23.0,48.0,tromso,False
2018-12-17,38.0,25.0,tromso,False
2018-12-18,43.0,22.0,tromso,False
2018-12-19,37.0,22.0,tromso,False
2018-12-20,43.0,14.0,tromso,False
2018-12-21,26.0,24.0,tromso,False
2018-12-22,22.0,10.0,tromso,False
2018-12-23,19.0,6.0,tromso,False
2018-12-24,19.0,6.0,tromso,False
2018-12-25,18.0,10.0,tromso,False
2018-12-26,24.0,10.0,tromso,False
2018-12-27,30.0,6.0,tromso,False
2018-12-28,17.0,6.0,tromso,False
2018-12-29,17.0,7.0,tromso,False
2018-12-30,19.0,,tromso,False
2018-07-01,23.0,32.0,tromso,False
2018-07-02,39.0,26.0,tromso,False
2018-07-03,35.0,18.0,tromso,False
2018-07-04,28.0,31.0,tromso,False
2018-07-05,30.0,22.0,tromso,False
2018-07-06,33.0,11.0,tromso,False
2018-07-07,26.0,12.0,tromso,False
2018-07-08,23.0,18.0,tromso,False
2018-07-09,28.0,18.0,tromso,False
2018-07-10,28.0,24.0,tromso,False
2018-07-11,32.0,19.0,tromso,False
2018-07-12,34.0,19.0,tromso,False
2018-07-13,30.0,10.0,tromso,False
2018-07-14,22.0,11.0,tromso,False
2018-07-15,25.0,16.0,tromso,False
2018-07-16,28.0,27.0,tromso,False
2018-07-17,36.0,22.0,tromso,False
2018-07-18,32.0,21.0,tromso,False
2018-07-19,40.0,15.0,tromso,False
2018-07-20,29.0,15.0,tromso,False
2018-07-21,34.0,10.0,tromso,False
2018-07-22,26.0,20.0,tromso,False
2018-07-23,41.0,23.0,tromso,False
2018-07-24,46.0,13.0,tromso,False
2018-07-25,31.0,15.0,tromso,False
2018-07-26,30.0,20.0,tromso,False
2018-07-27,30.0,15.0,tromso,False
2018-07-28,30.0,18.0,tromso,False
2018-07-29,37.0,37.0,tromso,False
2018-07-30,56.0,26.0,tromso,False
2018-07-31,45.0,27.0,tromso,False
2018-08-01,47.0,15.0,tromso,False
2018-08-02,22.0,18.0,tromso,False
2018-08-03,28.0,9.0,tromso,False
2018-08-04,23.0,5.0,tromso,False
2018-08-05,13.0,11.0,tromso,False
2018-08-06,20.0,15.0,tromso,False
2018-08-07,22.0,17.0,tromso,False
2018-08-08,21.0,12.0,tromso,False
2018-08-09,31.0,14.0,tromso,False
2018-08-10,21.0,11.0,tromso,False
2018-08-11,23.0,7.0,tromso,False
2018-08-12,18.0,12.0,tromso,False
2018-08-13,21.0,14.0,tromso,False
2018-08-14,25.0,24.0,tromso,False
2018-08-15,26.0,27.0,tromso,False
2018-08-16,31.0,9.0,tromso,False
2018-08-17,24.0,13.0,tromso,False
2018-08-18,20.0,8.0,tromso,False
2018-08-19,23.0,9.0,tromso,False
2018-08-20,21.0,8.0,tromso,False
2018-08-21,20.0,13.0,tromso,False
2018-08-22,17.0,22.0,tromso,False
2018-08-23,28.0,27.0,tromso,False
2018-08-24,25.0,10.0,tromso,False
2018-08-25,22.0,10.0,tromso,False
2018-08-26,20.0,13.0,tromso,False
2018-08-27,24.0,19.0,tromso,False
2018-08-28,24.0,32.0,tromso,False
2018-08-29,35.0,16.0,tromso,False
2018-08-30,31.0,14.0,tromso,False
2018-08-31,27.0,14.0,tromso,False
2018-09-01,22.0,8.0,tromso,False
2018-09-02,19.0,18.0,tromso,False
2018-09-03,26.0,16.0,tromso,False
2018-09-04,27.0,19.0,tromso,False
2018-09-05,26.0,26.0,tromso,False
2018-09-06,30.0,20.0,tromso,False
2018-09-07,30.0,13.0,tromso,False
2018-09-08,27.0,12.0,tromso,False
2018-09-09,24.0,33.0,tromso,False
2018-09-10,39.0,21.0,tromso,False
2018-09-11,32.0,17.0,tromso,False
2018-09-12,27.0,23.0,tromso,False
2018-09-13,32.0,13.0,tromso,False
2018-09-14,27.0,9.0,tromso,False
2018-09-15,20.0,10.0,tromso,False
2018-09-16,20.0,17.0,tromso,False
2018-09-17,23.0,24.0,tromso,False
2018-09-18,29.0,23.0,tromso,False
2018-09-19,24.0,9.0,tromso,False
2018-09-20,21.0,11.0,tromso,False
2018-09-21,22.0,8.0,tromso,False
2018-09-22,14.0,6.0,tromso,False
2018-09-23,19.0,10.0,tromso,False
2018-09-24,26.0,6.0,tromso,False
2018-09-25,15.0,7.0,tromso,False
2018-09-26,18.0,10.0,tromso,False
2018-09-27,28.0,7.0,tromso,False
2018-09-28,22.0,10.0,tromso,False
2018-09-29,12.0,8.0,tromso,False
2018-09-30,25.0,22.0,tromso,False
2018-04-01,18.0,8.0,tromso,False
2018-04-02,23.0,11.0,tromso,False
2018-04-03,32.0,11.0,tromso,False
2018-04-04,27.0,9.0,tromso,False
2018-04-05,24.0,9.0,tromso,False
2018-04-06,22.0,10.0,tromso,False
2018-04-07,26.0,8.0,tromso,False
2018-04-08,18.0,9.0,tromso,False
2018-04-09,26.0,8.0,tromso,False
2018-04-10,22.0,7.0,tromso,False
2018-04-11,20.0,11.0,tromso,False
2018-04-12,32.0,19.0,tromso,False
2018-04-13,33.0,16.0,tromso,False
2018-04-14,33.0,15.0,tromso,False
2018-04-15,29.0,16.0,tromso,False
2018-04-16,30.0,29.0,tromso,False
2018-04-17,39.0,27.0,tromso,False
2018-04-18,31.0,12.0,tromso,False
2018-04-19,25.0,9.0,tromso,False
2018-04-20,22.0,20.0,tromso,False
2018-04-21,25.0,42.0,tromso,False
2018-04-22,35.0,79.0,tromso,False
2018-04-23,39.0,13.0,tromso,False
2018-04-24,23.0,9.0,tromso,False
2018-04-25,20.0,53.0,tromso,False
2018-04-26,33.0,12.0,tromso,False
2018-04-27,20.0,9.0,tromso,False
2018-04-28,18.0,49.0,tromso,False
2018-04-29,26.0,59.0,tromso,False
2018-04-30,35.0,40.0,tromso,False
2018-05-01,28.0,73.0,tromso,False
2018-05-02,37.0,63.0,tromso,False
2018-05-03,43.0,44.0,tromso,False
2018-05-04,34.0,19.0,tromso,False
2018-05-05,20.0,12.0,tromso,False
2018-05-06,22.0,31.0,tromso,False
2018-05-07,27.0,55.0,tromso,False
2018-05-08,35.0,53.0,tromso,False
2018-05-09,37.0,35.0,tromso,False
2018-05-10,43.0,32.0,tromso,False
2018-05-11,35.0,21.0,tromso,False
2018-05-12,25.0,26.0,tromso,False
2018-05-13,32.0,47.0,tromso,False
2018-05-14,38.0,36.0,tromso,False
2018-05-15,35.0,43.0,tromso,False
2018-05-16,34.0,22.0,tromso,False
2018-05-17,25.0,13.0,tromso,False
2018-05-18,18.0,14.0,tromso,False
2018-05-19,25.0,14.0,tromso,False
2018-05-20,24.0,14.0,tromso,False
2018-05-21,23.0,10.0,tromso,False
2018-05-22,21.0,16.0,tromso,False
2018-05-23,25.0,24.0,tromso,False
2018-05-24,20.0,27.0,tromso,False
2018-05-25,27.0,15.0,tromso,False
2018-05-26,25.0,11.0,tromso,False
2018-05-27,22.0,31.0,tromso,False
2018-05-28,34.0,15.0,tromso,False
2018-05-29,30.0,21.0,tromso,False
2018-05-30,25.0,37.0,tromso,False
2018-05-31,32.0,19.0,tromso,False
2018-06-01,21.0,7.0,tromso,False
2018-06-02,14.0,5.0,tromso,False
2018-06-03,11.0,7.0,tromso,False
2018-06-04,21.0,12.0,tromso,False
2018-06-05,22.0,12.0,tromso,False
2018-06-06,18.0,11.0,tromso,False
2018-06-07,22.0,21.0,tromso,False
2018-06-08,22.0,8.0,tromso,False
2018-06-09,19.0,6.0,tromso,False
2018-06-10,16.0,7.0,tromso,False
2018-06-11,19.0,13.0,tromso,False
2018-06-12,20.0,22.0,tromso,False
2018-06-13,22.0,39.0,tromso,False
2018-06-14,26.0,21.0,tromso,False
2018-06-15,29.0,19.0,tromso,False
2018-06-16,24.0,14.0,tromso,False
2018-06-17,22.0,32.0,tromso,False
2018-06-18,37.0,23.0,tromso,False
2018-06-19,28.0,8.0,tromso,False
2018-06-20,24.0,17.0,tromso,False
2018-06-21,27.0,12.0,tromso,False
2018-06-22,25.0,9.0,tromso,False
2018-06-23,24.0,12.0,tromso,False
2018-06-24,22.0,18.0,tromso,False
2018-06-25,22.0,21.0,tromso,False
2018-06-26,31.0,9.0,tromso,False
2018-06-27,23.0,13.0,tromso,False
2018-06-28,25.0,8.0,tromso,False
2018-06-29,20.0,11.0,tromso,False
2018-06-30,20.0,17.0,tromso,False
2018-01-01,37.0,14.0,tromso,False
2018-01-02,41.0,8.0,tromso,False
2018-01-03,29.0,7.0,tromso,False
2018-01-04,19.0,8.0,tromso,False
2018-01-05,15.0,7.0,tromso,False
2018-01-06,18.0,6.0,tromso,False
2018-01-07,16.0,14.0,tromso,False
2018-01-08,27.0,8.0,tromso,False
2018-01-09,20.0,15.0,tromso,False
2018-01-10,32.0,11.0,tromso,False
2018-01-11,28.0,,tromso,False
2018-01-15,31.0,18.0,tromso,False
2018-01-16,23.0,14.0,tromso,False
2018-01-17,29.0,15.0,tromso,False
2018-01-18,33.0,16.0,tromso,False
2018-01-19,41.0,13.0,tromso,False
2018-01-20,36.0,11.0,tromso,False
2018-01-21,35.0,11.0,tromso,False
2018-01-22,28.0,17.0,tromso,False
2018-01-23,50.0,16.0,tromso,False
2018-01-24,45.0,12.0,tromso,False
2018-01-25,36.0,19.0,tromso,False
2018-01-26,54.0,13.0,tromso,False
2018-01-27,38.0,11.0,tromso,False
2018-01-28,33.0,14.0,tromso,False
2018-01-29,42.0,15.0,tromso,False
2018-01-30,42.0,14.0,tromso,False
2018-01-31,42.0,14.0,tromso,False
2018-02-01,40.0,17.0,tromso,False
2018-02-02,47.0,10.0,tromso,False
2018-02-03,31.0,8.0,tromso,False
2018-02-04,23.0,10.0,tromso,False
2018-02-05,22.0,8.0,tromso,False
2018-02-06,17.0,37.0,tromso,False
2018-02-07,20.0,12.0,tromso,False
2018-02-08,18.0,12.0,tromso,False
2018-02-09,23.0,9.0,tromso,False
2018-02-10,19.0,11.0,tromso,False
2018-02-11,35.0,14.0,tromso,False
2018-02-12,25.0,28.0,tromso,False
2018-02-13,37.0,11.0,tromso,False
2018-02-14,35.0,16.0,tromso,False
2018-02-15,43.0,14.0,tromso,False
2018-02-16,40.0,14.0,tromso,False
2018-02-17,40.0,14.0,tromso,False
2018-02-18,42.0,17.0,tromso,False
2018-02-19,46.0,19.0,tromso,False
2018-02-20,48.0,11.0,tromso,False
2018-02-21,29.0,12.0,tromso,False
2018-02-22,35.0,17.0,tromso,False
2018-02-23,33.0,25.0,tromso,False
2018-02-24,32.0,32.0,tromso,False
2018-02-25,41.0,21.0,tromso,False
2018-02-26,49.0,14.0,tromso,False
2018-02-27,17.0,7.0,tromso,False
2018-02-28,12.0,7.0,tromso,False
2018-03-01,18.0,6.0,tromso,False
2018-03-02,17.0,5.0,tromso,False
2018-03-03,18.0,10.0,tromso,False
2018-03-04,33.0,11.0,tromso,False
2018-03-05,34.0,11.0,tromso,False
2018-03-06,28.0,16.0,tromso,False
2018-03-07,22.0,19.0,tromso,False
2018-03-08,33.0,17.0,tromso,False
2018-03-09,43.0,14.0,tromso,False
2018-03-10,43.0,10.0,tromso,False
2018-03-11,35.0,13.0,tromso,False
2018-03-12,41.0,13.0,tromso,False
2018-03-13,36.0,14.0,tromso,False
2018-03-14,39.0,12.0,tromso,False
2018-03-15,33.0,15.0,tromso,False
2018-03-16,19.0,12.0,tromso,False
2018-03-17,10.0,7.0,tromso,False
2018-03-18,15.0,11.0,tromso,False
2018-03-19,33.0,11.0,tromso,False
2018-03-20,27.0,8.0,tromso,False
2018-03-21,20.0,11.0,tromso,False
2018-03-22,34.0,9.0,tromso,False
2018-03-23,22.0,9.0,tromso,False
2018-03-24,27.0,8.0,tromso,False
2018-03-25,27.0,9.0,tromso,False
2018-03-26,26.0,8.0,tromso,False
2018-03-27,22.0,7.0,tromso,False
2018-03-28,18.0,8.0,tromso,False
2018-03-29,22.0,6.0,tromso,False
2018-03-30,15.0,6.0,tromso,False
2018-03-31,17.0,7.0,tromso,False
2017-10-01,38.0,27.0,tromso,False
2017-10-02,24.0,20.0,tromso,False
2017-10-03,24.0,34.0,tromso,False
2017-10-04,30.0,39.0,tromso,False
2017-10-05,40.0,29.0,tromso,False
2017-10-06,35.0,12.0,tromso,False
2017-10-07,24.0,10.0,tromso,False
2017-10-08,27.0,24.0,tromso,False
2017-10-09,32.0,33.0,tromso,False
2017-10-10,28.0,31.0,tromso,False
2017-10-11,26.0,31.0,tromso,False
2017-10-12,28.0,26.0,tromso,False
2017-10-13,30.0,,tromso,False
2017-10-14,20.0,,tromso,False
2017-10-15,18.0,,tromso,False
2017-10-16,20.0,8.0,tromso,False
2017-10-17,20.0,9.0,tromso,False
2017-10-18,26.0,10.0,tromso,False
2017-10-19,30.0,8.0,tromso,False
2017-10-20,20.0,8.0,tromso,False
2017-10-21,25.0,9.0,tromso,False
2017-10-22,25.0,42.0,tromso,False
2017-10-23,30.0,30.0,tromso,False
2017-10-24,24.0,31.0,tromso,False
2017-10-25,29.0,14.0,tromso,False
2017-10-26,19.0,6.0,tromso,False
2017-10-27,13.0,8.0,tromso,False
2017-10-28,23.0,7.0,tromso,False
2017-10-29,25.0,7.0,tromso,False
2017-10-30,21.0,8.0,tromso,False
2017-10-31,25.0,9.0,tromso,False
2017-11-01,23.0,12.0,tromso,False
2017-11-02,25.0,7.0,tromso,False
2017-11-03,14.0,7.0,tromso,False
2017-11-04,17.0,11.0,tromso,False
2017-11-05,34.0,9.0,tromso,False
2017-11-06,27.0,15.0,tromso,False
2017-11-07,37.0,6.0,tromso,False
2017-11-08,14.0,20.0,tromso,False
2017-11-09,13.0,20.0,tromso,False
2017-11-10,21.0,38.0,tromso,False
2017-11-11,21.0,33.0,tromso,False
2017-11-12,27.0,12.0,tromso,False
2017-11-13,24.0,7.0,tromso,False
2017-11-14,17.0,10.0,tromso,False
2017-11-15,29.0,10.0,tromso,False
2017-11-16,30.0,14.0,tromso,False
2017-11-17,38.0,14.0,tromso,False
2017-11-18,38.0,14.0,tromso,False
2017-11-19,40.0,13.0,tromso,False
2017-11-20,33.0,22.0,tromso,False
2017-11-21,21.0,,tromso,False
2017-11-23,11.0,16.0,tromso,False
2017-11-24,30.0,8.0,tromso,False
2017-11-25,21.0,5.0,tromso,False
2017-11-26,15.0,10.0,tromso,False
2017-11-27,26.0,8.0,tromso,False
2017-11-28,25.0,10.0,tromso,False
2017-11-29,11.0,8.0,tromso,False
2017-11-30,13.0,7.0,tromso,False
2017-12-01,7.0,9.0,tromso,False
2017-12-02,18.0,8.0,tromso,False
2017-12-03,19.0,7.0,tromso,False
2017-12-04,13.0,9.0,tromso,False
2017-12-05,25.0,7.0,tromso,False
2017-12-06,20.0,11.0,tromso,False
2017-12-07,27.0,7.0,tromso,False
2017-12-08,16.0,12.0,tromso,False
2017-12-09,34.0,9.0,tromso,False
2017-12-10,25.0,8.0,tromso,False
2017-12-11,20.0,8.0,tromso,False
2017-12-12,18.0,10.0,tromso,False
2017-12-13,26.0,8.0,tromso,False
2017-12-14,22.0,10.0,tromso,False
2017-12-15,30.0,7.0,tromso,False
2017-12-16,24.0,7.0,tromso,False
2017-12-17,19.0,9.0,tromso,False
2017-12-18,24.0,8.0,tromso,False
2017-12-19,12.0,14.0,tromso,False
2017-12-20,27.0,12.0,tromso,False
2017-12-21,20.0,10.0,tromso,False
2017-12-22,20.0,6.0,tromso,False
2017-12-23,16.0,7.0,tromso,False
2017-12-24,21.0,13.0,tromso,False
2017-12-25,38.0,9.0,tromso,False
2017-12-26,27.0,10.0,tromso,False
2017-12-27,28.0,9.0,tromso,False
2017-12-28,28.0,14.0,tromso,False
2017-12-29,36.0,7.0,tromso,False
2017-12-30,20.0,,tromso,False
2017-07-01,26.0,13.0,tromso,False
2017-07-02,31.0,15.0,tromso,False
2017-07-03,29.0,14.0,tromso,False
2017-07-04,21.0,16.0,tromso,False
2017-07-05,24.0,17.0,tromso,False
2017-07-06,22.0,15.0,tromso,False
2017-07-07,23.0,14.0,tromso,False
2017-07-08,24.0,15.0,tromso,False
2017-07-09,28.0,30.0,tromso,False
2017-07-10,41.0,23.0,tromso,False
2017-07-11,33.0,15.0,tromso,False
2017-07-12,33.0,20.0,tromso,False
2017-07-13,26.0,11.0,tromso,False
2017-07-14,19.0,11.0,tromso,False
2017-07-15,23.0,12.0,tromso,False
2017-07-16,26.0,14.0,tromso,False
